Time,Pressure_in,Pressure_out,Flow,Voltage
23636,0.00,0.00,0.00,-5.00
23642,0.00,0.00,0.00,-5.00
23660,0.00,0.00,0.00,-5.00
23678,0.00,0.00,0.00,-5.00
23678,0.00,0.00,0.00,-5.00
23704,0.00,0.00,0.00,-5.00
23718,0.00,0.00,0.00,-5.00
23729,0.00,0.00,0.00,-5.00
23741,0.00,0.00,0.00,-5.00
23754,0.00,0.00,0.00,-5.00
23766,0.00,0.00,0.00,-5.00
23779,0.00,0.00,0.00,-5.00
23791,0.00,0.00,0.00,-5.00
23807,0.00,0.00,0.00,-5.00
23818,0.00,0.00,0.00,-5.00
23829,0.00,0.00,0.00,-5.00
23833,0.00,0.00,0.00,-5.00
23850,0.00,0.00,0.00,-5.00
23865,0.00,0.00,0.00,-5.00
23881,0.00,0.00,0.00,-5.00
23883,0.00,0.00,0.00,-5.00
23900,0.00,0.00,0.00,-5.00
23916,0.00,0.00,0.00,-5.00
23934,0.00,0.00,0.00,-5.00
23946,0.00,0.00,0.00,-5.00
23959,0.00,0.00,0.00,-5.00
23971,0.00,0.00,0.00,-5.00
23984,0.00,0.00,0.00,-5.00
23996,0.00,0.00,0.00,-5.00
24005,0.00,0.00,0.00,-5.00
24020,0.00,0.00,0.00,-5.00
24028,0.00,0.00,0.00,-5.00
24048,0.00,0.00,0.00,-5.00
24055,0.00,0.00,0.00,-5.00
24073,0.00,0.00,0.00,-5.00
24075,0.00,0.00,0.00,-5.00
24092,0.00,0.00,0.00,-5.00
24106,0.00,0.00,0.00,-5.00
24123,0.00,0.00,0.00,-5.00
24127,0.00,0.00,0.00,-5.00
24147,0.00,0.00,0.00,-5.00
24163,0.00,0.00,0.00,-5.00
24176,0.00,0.00,0.00,-5.00
24188,0.00,0.00,0.00,-5.00
24200,0.00,0.00,0.00,-5.00
24213,0.00,0.00,0.00,-5.00
24224,0.00,0.00,0.00,-5.00
24227,0.00,0.00,0.00,-5.00
24244,0.00,0.00,0.00,-5.00
24258,0.00,0.00,0.00,-5.00
24276,0.00,0.00,0.00,-5.00
24276,0.00,0.00,0.00,-5.00
24302,0.00,0.00,0.00,-5.00
24315,0.00,0.00,0.00,-5.00
24328,0.00,0.00,0.00,-5.00
24338,0.00,0.00,0.00,-5.00
24351,0.00,0.00,0.00,-5.00
24351,0.00,0.00,0.00,-5.00
24376,0.00,0.00,0.00,-5.00
24392,0.00,0.00,0.00,-5.00
24404,0.00,0.00,0.00,-5.00
24417,0.00,0.00,0.00,-5.00
24430,0.00,0.00,0.00,-5.00
24433,0.00,0.00,0.00,-5.00
24455,0.00,0.00,0.00,-5.00
24466,0.00,0.00,0.00,-5.00
24478,0.00,0.00,0.00,-5.00
24478,0.00,0.00,0.00,-5.00
24496,0.00,0.00,0.00,-5.00
24513,0.00,0.00,0.00,-5.00
24527,0.00,0.00,0.00,-5.00
24544,0.00,0.00,0.00,-5.00
24544,0.00,0.00,0.00,-5.00
24563,0.00,0.00,0.00,-5.00
24576,0.00,0.00,0.00,-5.00
24593,0.00,0.00,0.00,-5.00
24602,0.00,0.00,0.00,-5.00
24618,0.00,0.00,0.00,-5.00
24634,0.00,0.00,0.00,-5.00
24646,0.00,0.00,0.00,-5.00
24659,0.00,0.00,0.00,-5.00
24669,0.00,0.00,0.00,-5.00
24676,0.00,0.00,0.00,-5.00
24686,0.00,0.00,0.00,-5.00
24702,0.00,0.00,0.00,-5.00
24718,0.00,0.00,0.00,-5.00
24733,0.00,0.00,0.00,-5.00
24749,0.00,0.00,0.00,-5.00
24759,0.00,0.00,0.00,-5.00
24767,0.00,0.00,0.00,-5.00
24783,0.00,0.00,0.00,-5.00
24783,0.00,0.00,0.00,-5.00
24810,0.00,0.00,0.00,-5.00
24823,0.00,0.00,0.00,-5.00
24835,0.00,0.00,0.00,-5.00
24847,0.00,0.00,0.00,-5.00
24860,0.00,0.00,0.00,-5.00
24874,0.00,0.00,0.00,-5.00
24874,0.00,0.00,0.00,-5.00
24900,0.00,0.00,0.00,-5.00
24910,0.00,0.00,0.00,-5.00
24922,0.00,0.00,0.00,-5.00
24938,0.00,0.00,0.00,-5.00
24938,0.00,0.00,0.00,-5.00
24955,0.00,0.00,0.00,-5.00
24974,0.00,0.00,0.00,-5.00
24991,0.00,0.00,0.00,-5.00
25003,0.00,0.00,0.00,-5.00
25016,0.00,0.00,0.00,-5.00
25028,0.00,0.00,0.00,-5.00
25041,0.00,0.00,0.00,-5.00
25053,0.00,0.00,0.00,-5.00
25065,0.00,0.00,0.00,-5.00
25076,0.00,0.00,0.00,-5.00
25089,0.00,0.00,0.00,-5.00
25089,0.00,0.00,0.00,-5.00
25118,0.00,0.00,0.00,-5.00
25130,0.00,0.00,0.00,-5.00
25142,0.00,0.00,0.00,-5.00
25155,0.00,0.00,0.00,-5.00
25167,0.00,0.00,0.00,-5.00
25179,0.00,0.00,0.00,-5.00
25192,0.00,0.00,0.00,-5.00
25204,0.00,0.00,0.00,-5.00
25217,0.00,0.00,0.00,-5.00
25232,0.00,0.00,0.00,-5.00
25245,0.00,0.00,0.00,-5.00
25257,0.00,0.00,0.00,-5.00
25269,0.00,0.00,0.00,-5.00
25281,0.00,0.00,0.00,-5.00
25294,0.00,0.00,0.00,-5.00
25306,0.00,0.00,0.00,-5.00
25318,0.00,0.00,0.00,-5.00
25331,0.00,0.00,0.00,-5.00
25333,0.00,0.00,0.00,-5.00
25359,0.00,0.00,0.00,-5.00
25362,0.00,0.00,0.00,-5.00
25384,0.00,0.00,0.00,-5.00
25397,0.00,0.00,0.00,-5.00
25409,0.00,0.00,0.00,-5.00
25421,0.00,0.00,0.00,-5.00
25433,0.00,0.00,0.00,-5.00
25445,0.00,0.00,0.00,-5.00
25458,0.00,0.00,0.00,-5.00
25474,0.00,0.00,0.00,-5.00
25486,0.00,0.00,0.00,-5.00
25498,0.00,0.00,0.00,-5.00
25512,0.00,0.00,0.00,-5.00
25524,0.00,0.00,0.00,-5.00
25536,0.00,0.00,0.00,-5.00
25549,0.00,0.00,0.00,-5.00
25561,0.00,0.00,0.00,-5.00
25573,0.00,0.00,0.00,-5.00
25589,0.00,0.00,0.00,-5.00
25601,0.00,0.00,0.00,-5.00
25613,0.00,0.00,0.00,-5.00
25626,0.00,0.00,0.00,-5.00
25638,0.00,0.00,0.00,-5.00
25651,0.00,0.00,0.00,-5.00
25663,0.00,0.00,0.00,-5.00
25676,0.00,0.00,0.00,-5.00
25687,0.00,0.00,0.00,-5.00
25703,0.00,0.00,0.00,-5.00
25715,0.00,0.00,0.00,-5.00
25728,0.00,0.00,0.00,-5.00
25740,0.00,0.00,0.00,-5.00
25753,0.00,0.00,0.00,-5.00
25766,0.00,0.00,0.00,-5.00
25777,0.00,0.00,0.00,-5.00
25789,0.00,0.00,0.00,-5.00
25802,0.00,0.00,0.00,-5.00
25814,0.00,0.00,0.00,-5.00
25830,0.00,0.00,0.00,-5.00
25842,0.00,0.00,0.00,-5.00
25855,0.00,0.00,0.00,-5.00
25867,0.00,0.00,0.00,-5.00
25880,0.00,0.00,0.00,-5.00
25892,0.00,0.00,0.00,-5.00
25904,0.00,0.00,0.00,-5.00
25917,0.00,0.00,0.00,-5.00
25929,0.00,0.00,0.00,-5.00
25944,0.00,0.00,0.00,-5.00
25958,0.00,0.00,0.00,-5.00
25970,0.00,0.00,0.00,-5.00
25982,0.00,0.00,0.00,-5.00
25985,0.00,0.00,0.00,-5.00
26007,0.00,0.00,0.00,-5.00
26019,0.00,0.00,0.00,-5.00
26031,0.00,0.00,0.00,-5.00
26043,0.00,0.00,0.00,-5.00
26059,0.00,0.00,0.00,-5.00
26072,0.00,0.00,0.00,-5.00
26085,0.00,0.00,0.00,-5.00
26097,0.00,0.00,0.00,-5.00
26109,0.00,0.00,0.00,-5.00
26121,0.00,0.00,0.00,-5.00
26134,0.00,0.00,0.00,-5.00
26146,0.00,0.00,0.00,-5.00
26158,0.00,0.00,0.00,-5.00
26171,0.00,0.00,0.00,-5.00
26187,0.00,0.00,0.00,-5.00
26199,0.00,0.00,0.00,-5.00
26212,0.00,0.00,0.00,-5.00
26224,0.00,0.00,0.00,-5.00
26237,0.00,0.00,0.00,-5.00
26249,0.00,0.00,0.00,-5.00
26261,0.00,0.00,0.00,-5.00
26273,0.00,0.00,0.00,-5.00
26286,0.00,0.00,0.00,-5.00
26301,0.00,0.00,0.00,-5.00
26313,0.00,0.00,0.00,-5.00
26326,0.00,0.00,0.00,-5.00
26338,0.00,0.00,0.00,-5.00
26351,0.00,0.00,0.00,-5.00
26364,0.00,0.00,0.00,-5.00
26376,0.00,0.00,0.00,-5.00
26388,0.00,0.00,0.00,-5.00
26400,0.00,0.00,0.00,-5.00
26416,0.00,0.00,0.00,-5.00
26428,0.00,0.00,0.00,-5.00
26440,0.00,0.00,0.00,-5.00
26453,0.00,0.00,0.00,-5.00
26465,0.00,0.00,0.00,-5.00
26478,0.00,0.00,0.00,-5.00
26490,0.00,0.00,0.00,-5.00
26502,0.00,0.00,0.00,-5.00
26514,0.00,0.00,0.00,-5.00
26528,0.00,0.00,0.00,-5.00
26543,0.00,0.00,0.00,-5.00
26556,0.00,0.00,0.00,-5.00
26568,0.00,0.00,0.00,-5.00
26580,0.00,0.00,0.00,-5.00
26592,0.00,0.00,0.00,-5.00
26605,0.00,0.00,0.00,-5.00
26617,0.00,0.00,0.00,-5.00
26629,0.00,0.00,0.00,-5.00
26642,0.00,0.00,0.00,-5.00
26658,0.00,0.00,0.00,-5.00
26670,0.00,0.00,0.00,-5.00
26682,0.00,0.00,0.00,-5.00
26694,0.00,0.00,0.00,-5.00
26707,0.00,0.00,0.00,-5.00
26720,0.00,0.00,0.00,-5.00
26731,0.00,0.00,0.00,-5.00
26744,0.00,0.00,0.00,-5.00
26756,0.00,0.00,0.00,-5.00
26772,0.00,0.00,0.00,-5.00
26785,0.00,0.00,0.00,-5.00
26797,0.00,0.00,0.00,-5.00
26809,0.00,0.00,0.00,-5.00
26822,0.00,0.00,0.00,-5.00
26834,0.00,0.00,0.00,-5.00
26846,0.00,0.00,0.00,-5.00
26856,0.00,0.00,0.00,-5.00
26871,0.00,0.00,0.00,-5.00
26884,0.00,0.00,0.00,-5.00
26899,0.00,0.00,0.00,-5.00
26912,0.00,0.00,0.00,-5.00
26924,0.00,0.00,0.00,-5.00
26937,0.00,0.00,0.00,-5.00
26949,0.00,0.00,0.00,-5.00
26961,0.00,0.00,0.00,-5.00
26973,0.00,0.00,0.00,-5.00
26986,0.00,0.00,0.00,-5.00
26998,0.00,0.00,0.00,-5.00
27014,0.00,0.00,0.00,-5.00
27026,0.00,0.00,0.00,-5.00
27038,0.00,0.00,0.00,-5.00
27052,0.00,0.00,0.00,-5.00
27063,0.00,0.00,0.00,-5.00
27076,0.00,0.00,0.00,-5.00
27088,0.00,0.00,0.00,-5.00
27100,0.00,0.00,0.00,-5.00
27113,0.00,0.00,0.00,-5.00
27128,0.00,0.00,0.00,-5.00
27141,0.00,0.00,0.00,-5.00
27153,0.00,0.00,0.00,-5.00
27165,0.00,0.00,0.00,-5.00
27178,0.00,0.00,0.00,-5.00
27191,0.00,0.00,0.00,-5.00
27203,0.00,0.00,0.00,-5.00
27215,0.00,0.00,0.00,-5.00
27227,0.00,0.00,0.00,-5.00
27239,0.00,0.00,0.00,-5.00
27255,0.00,0.00,0.00,-5.00
27268,0.00,0.00,0.00,-5.00
27280,0.00,0.00,0.00,-5.00
27292,0.00,0.00,0.00,-5.00
27305,0.00,0.00,0.00,-5.00
27318,0.00,0.00,0.00,-5.00
27331,0.00,0.00,0.00,-5.00
27343,0.00,0.00,0.00,-5.00
27355,0.00,0.00,0.00,-5.00
27370,0.00,0.00,0.00,-5.00
27383,0.00,0.00,0.00,-5.00
27395,0.00,0.00,0.00,-5.00
27408,0.00,0.00,0.00,-5.00
27420,0.00,0.00,0.00,-5.00
27432,0.00,0.00,0.00,-5.00
27444,0.00,0.00,0.00,-5.00
27457,0.00,0.00,0.00,-5.00
27469,0.00,0.00,0.00,-5.00
27485,0.00,0.00,0.00,-5.00
27497,0.00,0.00,0.00,-5.00
27510,0.00,0.00,0.00,-5.00
27523,0.00,0.00,0.00,-5.00
27535,0.00,0.00,0.00,-5.00
27546,0.00,0.00,0.00,-5.00
27559,0.00,0.00,0.00,-5.00
27571,0.00,0.00,0.00,-5.00
27584,0.00,0.00,0.00,-5.00
27597,0.00,0.00,0.00,-5.00
27612,0.00,0.00,0.00,-5.00
27625,0.00,0.00,0.00,-5.00
27637,0.00,0.00,0.00,-5.00
27649,0.00,0.00,0.00,-5.00
27661,0.00,0.00,0.00,-5.00
27674,0.00,0.00,0.00,-5.00
27686,0.00,0.00,0.00,-5.00
27698,0.00,0.00,0.00,-5.00
27711,0.00,0.00,0.00,-5.00
27726,0.00,0.00,0.00,-5.00
27739,0.00,0.00,0.00,-5.00
27751,0.00,0.00,0.00,-5.00
27763,0.00,0.00,0.00,-5.00
27776,0.00,0.00,0.00,-5.00
27788,0.00,0.00,0.00,-5.00
27800,0.00,0.00,0.00,-5.00
27814,0.00,0.00,0.00,-5.00
27825,0.00,0.00,0.00,-5.00
27841,0.00,0.00,0.00,-5.00
27854,0.00,0.00,0.00,-5.00
27866,0.00,0.00,0.00,-5.00
27879,0.00,0.00,0.00,-5.00
27891,0.00,0.00,0.00,-5.00
27903,0.00,0.00,0.00,-5.00
27916,0.00,0.00,0.00,-5.00
27928,0.00,0.00,0.00,-5.00
27941,0.00,0.00,0.00,-5.00
27952,0.00,0.00,0.00,-5.00
27969,0.00,0.00,0.00,-5.00
27970,0.00,0.00,0.00,-5.00
27993,0.00,0.00,0.00,-5.00
28006,0.00,0.00,0.00,-5.00
28018,0.00,0.00,0.00,-5.00
28030,0.00,0.00,0.00,-5.00
28042,0.00,0.00,0.00,-5.00
28055,0.00,0.00,0.00,-5.00
28068,0.00,0.00,0.00,-5.00
28083,0.00,0.00,0.00,-5.00
28095,0.00,0.00,0.00,-5.00
28105,0.00,0.00,0.00,-5.00
28120,0.00,0.00,0.00,-5.00
28130,0.00,0.00,0.00,-5.00
28145,0.00,0.00,0.00,-5.00
28157,0.00,0.00,0.00,-5.00
28169,0.00,0.00,0.00,-5.00
28182,0.00,0.00,0.00,-5.00
28194,0.00,0.00,0.00,-5.00
28210,0.00,0.00,0.00,-5.00
28222,0.00,0.00,0.00,-5.00
28235,0.00,0.00,0.00,-5.00
28248,0.00,0.00,0.00,-5.00
28259,0.00,0.00,0.00,-5.00
28271,0.00,0.00,0.00,-5.00
28284,0.00,0.00,0.00,-5.00
28289,0.00,0.00,0.00,-5.00
28309,0.00,0.00,0.00,-5.00
28323,0.00,0.00,0.00,-5.00
28323,0.00,0.00,0.00,-5.00
28349,0.00,0.00,0.00,-5.00
28360,0.00,0.00,0.00,-5.00
28373,0.00,0.00,0.00,-5.00
28387,0.00,0.00,0.00,-5.00
28391,0.00,0.00,0.00,-5.00
28411,0.00,0.00,0.00,-5.00
28424,0.00,0.00,0.00,-5.00
28439,0.00,0.00,0.00,-5.00
28451,0.00,0.00,0.00,-5.00
28464,0.00,0.00,0.00,-5.00
28476,0.00,0.00,0.00,-5.00
28488,0.00,0.00,0.00,-5.00
28501,0.00,0.00,0.00,-5.00
28514,0.00,0.00,0.00,-5.00
28526,0.00,0.00,0.00,-5.00
28538,0.00,0.00,0.00,-5.00
28550,0.00,0.00,0.00,-5.00
28566,0.00,0.00,0.00,-5.00
28578,0.00,0.00,0.00,-5.00
28591,0.00,0.00,0.00,-5.00
28603,0.00,0.00,0.00,-5.00
28616,0.00,0.00,0.00,-5.00
28628,0.00,0.00,0.00,-5.00
28641,0.00,0.00,0.00,-5.00
28653,0.00,0.00,0.00,-5.00
28665,0.00,0.00,0.00,-5.00
28681,0.00,0.00,0.00,-5.00
28693,0.00,0.00,0.00,-5.00
28705,0.00,0.00,0.00,-5.00
28718,0.00,0.00,0.00,-5.00
28730,0.00,0.00,0.00,-5.00
28743,0.00,0.00,0.00,-5.00
28755,0.00,0.00,0.00,-5.00
28767,0.00,0.00,0.00,-5.00
28782,0.00,0.00,0.00,-5.00
28796,0.00,0.00,0.00,-5.00
28808,0.00,0.00,0.00,-5.00
28820,0.00,0.00,0.00,-5.00
28833,0.00,0.00,0.00,-5.00
28845,0.00,0.00,0.00,-5.00
28858,0.00,0.00,0.00,-5.00
28870,0.00,0.00,0.00,-5.00
28882,0.00,0.00,0.00,-5.00
28894,0.00,0.00,0.00,-5.00
28906,0.00,0.00,0.00,-5.00
28922,0.00,0.00,0.00,-5.00
28935,0.00,0.00,0.00,-5.00
28948,0.00,0.00,0.00,-5.00
28960,0.00,0.00,0.00,-5.00
28972,0.00,0.00,0.00,-5.00
28985,0.00,0.00,0.00,-5.00
28996,0.00,0.00,0.00,-5.00
29009,0.00,0.00,0.00,-5.00
29022,0.00,0.00,0.00,-5.00
29038,0.00,0.00,0.00,-5.00
29050,0.00,0.00,0.00,-5.00
29062,0.00,0.00,0.00,-5.00
29074,0.00,0.00,0.00,-5.00
29087,0.00,0.00,0.00,-5.00
29099,0.00,0.00,0.00,-5.00
29111,0.00,0.00,0.00,-5.00
29123,0.00,0.00,0.00,-5.00
29136,0.00,0.00,0.00,-5.00
29152,0.00,0.00,0.00,-5.00
29164,0.00,0.00,0.00,-5.00
29177,0.00,0.00,0.00,-5.00
29189,0.00,0.00,0.00,-5.00
29201,0.00,0.00,0.00,-5.00
29210,0.00,0.00,0.00,-5.00
29226,0.00,0.00,0.00,-5.00
29239,0.00,0.00,0.00,-5.00
29249,0.00,0.00,0.00,-5.00
29263,0.00,0.00,0.00,-5.00
29279,0.00,0.00,0.00,-5.00
29292,0.00,0.00,0.00,-5.00
29304,0.00,0.00,0.00,-5.00
29316,0.00,0.00,0.00,-5.00
29328,0.00,0.00,0.00,-5.00
29341,0.00,0.00,0.00,-5.00
29353,0.00,0.00,0.00,-5.00
29365,0.00,0.00,0.00,-5.00
29377,0.00,0.00,0.00,-5.00
29393,0.00,0.00,0.00,-5.00
29406,0.00,0.00,0.00,-5.00
29419,0.00,0.00,0.00,-5.00
29431,0.00,0.00,0.00,-5.00
29443,0.00,0.00,0.00,-5.00
29455,0.00,0.00,0.00,-5.00
29468,0.00,0.00,0.00,-5.00
29479,0.00,0.00,0.00,-5.00
29492,0.00,0.00,0.00,-5.00
29508,0.00,0.00,0.00,-5.00
29519,0.00,0.00,0.00,-5.00
29532,0.00,0.00,0.00,-5.00
29545,0.00,0.00,0.00,-5.00
29558,0.00,0.00,0.00,-5.00
29570,0.00,0.00,0.00,-5.00
29582,0.00,0.00,0.00,-5.00
29595,0.00,0.00,0.00,-5.00
29607,0.00,0.00,0.00,-5.00
29619,0.00,0.00,0.00,-5.00
29635,0.00,0.00,0.00,-5.00
29648,0.00,0.00,0.00,-5.00
29660,0.00,0.00,0.00,-5.00
29672,0.00,0.00,0.00,-5.00
29685,0.00,0.00,0.00,-5.00
29697,0.00,0.00,0.00,-5.00
29710,0.00,0.00,0.00,-5.00
29722,0.00,0.00,0.00,-5.00
29734,0.00,0.00,0.00,-5.00
29750,0.00,0.00,0.00,-5.00
29763,0.00,0.00,0.00,-5.00
29775,0.00,0.00,0.00,-5.00
29787,0.00,0.00,0.00,-5.00
29800,0.00,0.00,0.00,-5.00
29811,0.00,0.00,0.00,-5.00
29824,0.00,0.00,0.00,-5.00
29837,0.00,0.00,0.00,-5.00
29849,0.00,0.00,0.00,-5.00
29865,0.00,0.00,0.00,-5.00
29876,0.00,0.00,0.00,-5.00
29889,0.00,0.00,0.00,-5.00
29901,0.00,0.00,0.00,-5.00
29914,0.00,0.00,0.00,-5.00
29926,0.00,0.00,0.00,-5.00
29939,0.00,0.00,0.00,-5.00
29951,0.00,0.00,0.00,-5.00
29963,0.00,0.00,0.00,-5.00
29976,0.00,0.00,0.00,-5.00
29992,0.00,0.00,0.00,-5.00
30004,0.00,0.00,0.00,-5.00
30017,0.00,0.00,0.00,-5.00
30029,0.00,0.00,0.00,-5.00
30041,0.00,0.00,0.00,-5.00
30053,0.00,0.00,0.00,-5.00
30066,0.00,0.00,0.00,-5.00
30079,0.00,0.00,0.00,-5.00
30090,0.00,0.00,0.00,-5.00
30106,0.00,0.00,0.00,-5.00
30119,0.00,0.00,0.00,-5.00
30131,0.00,0.00,0.00,-5.00
30143,0.00,0.00,0.00,-5.00
30156,0.00,0.00,0.00,-5.00
30169,0.00,0.00,0.00,-5.00
30180,0.00,0.00,0.00,-5.00
30193,0.00,0.00,0.00,-5.00
30205,0.00,0.00,0.00,-5.00
30221,0.00,0.00,0.00,-5.00
30234,0.00,0.00,0.00,-5.00
30246,0.00,0.00,0.00,-5.00
30258,0.00,0.00,0.00,-5.00
30271,0.00,0.00,0.00,-5.00
30283,0.00,0.00,0.00,-5.00
30296,0.00,0.00,0.00,-5.00
30308,0.00,0.00,0.00,-5.00
30321,0.00,0.00,0.00,-5.00
30333,0.00,0.00,0.00,-5.00
30348,0.00,0.00,0.00,-5.00
30360,0.00,0.00,0.00,-5.00
30373,0.00,0.00,0.00,-5.00
30385,0.00,0.00,0.00,-5.00
30398,0.00,0.00,0.00,-5.00
30409,0.00,0.00,0.00,-5.00
30423,0.00,0.00,0.00,-5.00
30435,0.00,0.00,0.00,-5.00
30447,0.00,0.00,0.00,-5.00
30463,0.00,0.00,0.00,-5.00
30475,0.00,0.00,0.00,-5.00
30488,0.00,0.00,0.00,-5.00
30500,0.00,0.00,0.00,-5.00
30512,0.00,0.00,0.00,-5.00
30524,0.00,0.00,0.00,-5.00
30537,0.00,0.00,0.00,-5.00
30547,0.00,0.00,0.00,-5.00
30562,0.00,0.00,0.00,-5.00
30577,0.00,0.00,0.00,-5.00
30590,0.00,0.00,0.00,-5.00
30602,0.00,0.00,0.00,-5.00
30614,0.00,0.00,0.00,-5.00
30627,0.00,0.00,0.00,-5.00
30639,0.00,0.00,0.00,-5.00
30652,0.00,0.00,0.00,-5.00
30664,0.00,0.00,0.00,-5.00
30676,0.00,0.00,0.00,-5.00
30689,0.00,0.00,0.00,-5.00
30691,0.00,0.00,0.00,-5.00
30717,0.00,0.00,0.00,-5.00
30729,0.00,0.00,0.00,-5.00
30742,0.00,0.00,0.00,-5.00
30755,0.00,0.00,0.00,-5.00
30760,0.00,0.00,0.00,-5.00
30781,0.00,0.00,0.00,-5.00
30792,0.00,0.00,0.00,-5.00
30804,0.00,0.00,0.00,-5.00
30819,0.00,0.00,0.00,-5.00
30832,0.00,0.00,0.00,-5.00
30844,0.00,0.00,0.00,-5.00
30856,0.00,0.00,0.00,-5.00
30869,0.00,0.00,0.00,-5.00
30881,0.00,0.00,0.00,-5.00
30894,0.00,0.00,0.00,-5.00
30906,0.00,0.00,0.00,-5.00
30918,0.00,0.00,0.00,-5.00
30928,0.00,0.00,0.00,-5.00
30946,0.00,0.00,0.00,-5.00
30959,0.00,0.00,0.00,-5.00
30971,0.00,0.00,0.00,-5.00
30972,0.00,0.00,0.00,-5.00
30996,0.00,0.00,0.00,-5.00
31008,0.00,0.00,0.00,-5.00
31020,0.00,0.00,0.00,-5.00
31032,0.00,0.00,0.00,-5.00
31045,0.00,0.00,0.00,-5.00
31060,0.00,0.00,0.00,-5.00
31073,0.00,0.00,0.00,-5.00
31085,0.00,0.00,0.00,-5.00
31089,0.00,0.00,0.00,-5.00
31108,0.00,0.00,0.00,-5.00
31122,0.00,0.00,0.00,-5.00
31131,0.00,0.00,0.00,-5.00
31148,0.00,0.00,0.00,-5.00
31159,0.00,0.00,0.00,-5.00
31175,0.00,0.00,0.00,-5.00
31187,0.00,0.00,0.00,-5.00
31202,0.00,0.00,0.00,-5.00
31212,0.00,0.00,0.00,-5.00
31225,0.00,0.00,0.00,-5.00
31237,0.00,0.00,0.00,-5.00
31249,0.00,0.00,0.00,-5.00
31261,0.00,0.00,0.00,-5.00
31275,0.00,0.00,0.00,-5.00
31291,0.00,0.00,0.00,-5.00
31303,0.00,0.00,0.00,-5.00
31315,0.00,0.00,0.00,-5.00
31327,0.00,0.00,0.00,-5.00
31340,0.00,0.00,0.00,-5.00
31352,0.00,0.00,0.00,-5.00
31365,0.00,0.00,0.00,-5.00
31377,0.00,0.00,0.00,-5.00
31390,0.00,0.00,0.00,-5.00
31406,0.00,0.00,0.00,-5.00
31417,0.00,0.00,0.00,-5.00
31429,0.00,0.00,0.00,-5.00
31442,0.00,0.00,0.00,-5.00
31454,0.00,0.00,0.00,-5.00
31467,0.00,0.00,0.00,-5.00
31478,0.00,0.00,0.00,-5.00
31491,0.00,0.00,0.00,-5.00
31504,0.00,0.00,0.00,-5.00
31510,0.00,0.00,0.00,-5.00
31527,0.00,0.00,0.00,-5.00
31543,0.00,0.00,0.00,-5.00
31546,0.00,0.00,0.00,-5.00
31564,0.00,0.00,0.00,-5.00
31580,0.00,0.00,0.00,-5.00
31595,0.00,0.00,0.00,-5.00
31596,0.00,0.00,0.00,-5.00
31619,0.00,0.00,0.00,-5.00
31629,0.00,0.00,0.00,-5.00
31646,0.00,0.00,0.00,-5.00
31658,0.00,0.00,0.00,-5.00
31671,0.00,0.00,0.00,-5.00
31684,0.00,0.00,0.00,-5.00
31696,0.00,0.00,0.00,-5.00
31707,0.00,0.00,0.00,-5.00
31721,0.00,0.00,0.00,-5.00
31733,0.00,0.00,0.00,-5.00
31745,0.00,0.00,0.00,-5.00
31757,0.00,0.00,0.00,-5.00
31774,0.00,0.00,0.00,-5.00
31786,0.00,0.00,0.00,-5.00
31797,0.00,0.00,0.00,-5.00
31811,0.00,0.00,0.00,-5.00
31812,0.00,0.00,0.00,-5.00
31837,0.00,0.00,0.00,-5.00
31848,0.00,0.00,0.00,-5.00
31860,0.00,0.00,0.00,-5.00
31872,0.00,0.00,0.00,-5.00
31887,0.00,0.00,0.00,-5.00
31900,0.00,0.00,0.00,-5.00
31913,0.00,0.00,0.00,-5.00
31926,0.00,0.00,0.00,-5.00
31939,0.00,0.00,0.00,-5.00
31948,0.00,0.00,0.00,-5.00
31958,0.00,0.00,0.00,-5.00
31971,0.00,0.00,0.00,-5.00
31989,0.00,0.00,0.00,-5.00
31995,0.00,0.00,0.00,-5.00
32015,0.00,0.00,0.00,-5.00
32028,0.00,0.00,0.00,-5.00
32039,0.00,0.00,0.00,-5.00
32057,0.00,0.00,0.00,-5.00
32066,0.00,0.00,0.00,-5.00
32077,0.00,0.00,0.00,-5.00
32089,0.00,0.00,0.00,-5.00
32101,0.00,0.00,0.00,-5.00
32114,0.00,0.00,0.00,-5.00
32130,0.00,0.00,0.00,-5.00
32142,0.00,0.00,0.00,-5.00
32154,0.00,0.00,0.00,-5.00
32166,0.00,0.00,0.00,-5.00
32179,0.00,0.00,0.00,-5.00
32192,0.00,0.00,0.00,-5.00
32204,0.00,0.00,0.00,-5.00
32216,0.00,0.00,0.00,-5.00
32226,0.00,0.00,0.00,-5.00
32245,0.00,0.00,0.00,-5.00
32257,0.00,0.00,0.00,-5.00
32269,0.00,0.00,0.00,-5.00
32282,0.00,0.00,0.00,-5.00
32294,0.00,0.00,0.00,-5.00
32307,0.00,0.00,0.00,-5.00
32319,0.00,0.00,0.00,-5.00
32331,0.00,0.00,0.00,-5.00
32343,0.00,0.00,0.00,-5.00
32359,0.00,0.00,0.00,-5.00
32371,0.00,0.00,0.00,-5.00
32384,0.00,0.00,0.00,-5.00
32396,0.00,0.00,0.00,-5.00
32409,0.00,0.00,0.00,-5.00
32421,0.00,0.00,0.00,-5.00
32434,0.00,0.00,0.00,-5.00
32446,0.00,0.00,0.00,-5.00
32459,0.00,0.00,0.00,-5.00
32471,0.00,0.00,0.00,-5.00
32486,0.00,0.00,0.00,-5.00
32498,0.00,0.00,0.00,-5.00
32511,0.00,0.00,0.00,-5.00
