Time,Pressure_in,Pressure_out,Flow,Voltage
5913,0.00,0.00,0.00,10.00
5922,0.00,0.00,0.00,-15.03
5941,0.00,0.00,0.00,-15.33
5954,0.00,0.00,0.00,-15.65
5956,0.00,0.00,0.00,-16.00
5976,0.00,0.00,0.00,-16.31
5989,0.00,0.00,0.00,-16.63
6004,0.00,0.00,0.00,-16.98
6019,0.00,0.00,0.00,-17.28
6029,0.00,0.00,0.00,-17.61
6043,0.00,0.00,0.00,-17.91
6056,0.00,0.00,0.00,-18.25
6060,0.00,0.00,0.00,-18.57
6080,0.00,0.00,0.00,-18.87
6093,0.00,0.00,0.00,-19.22
6110,0.00,0.00,0.00,-19.53
6122,0.00,0.00,0.00,-19.83
6134,0.00,0.00,0.00,-20.17
6146,0.00,0.00,0.00,-20.48
6159,0.00,0.00,0.00,-20.77
6171,0.00,0.00,0.00,-21.08
6187,0.00,0.00,0.00,-21.42
6196,0.00,0.00,0.00,-21.70
6212,0.00,0.00,0.00,-22.01
6221,0.00,0.00,0.00,-22.32
6237,0.00,0.00,0.00,-22.62
6249,0.00,0.00,0.00,-22.92
6265,0.00,0.00,0.00,-23.22
6278,0.00,0.00,0.00,-23.52
6290,0.00,0.00,0.00,-23.81
6303,0.00,0.00,0.00,-24.10
6315,0.00,0.00,0.00,-24.39
6327,0.00,0.00,0.00,-24.68
6343,0.00,0.00,0.00,-24.94
6355,0.00,0.00,0.00,-25.25
6368,0.00,0.00,0.00,-25.50
6380,0.00,0.00,0.00,-25.78
6391,0.00,0.00,0.00,-26.07
6404,0.00,0.00,0.00,-26.32
6421,0.00,0.00,0.00,-26.59
6429,0.00,0.00,0.00,-26.88
6445,0.00,0.00,0.00,-27.12
6456,0.00,0.00,0.00,-27.38
6470,0.00,0.00,0.00,-27.63
6472,0.00,0.00,0.00,-27.88
6487,0.00,0.00,0.00,-28.13
6510,0.00,0.00,0.00,-28.36
6522,0.00,0.00,0.00,-28.62
6537,0.00,0.00,0.00,-28.85
6548,0.00,0.00,0.00,-29.07
6560,0.00,0.00,0.00,-29.32
6573,0.00,0.00,0.00,-29.54
6589,0.00,0.00,0.00,-29.75
6602,0.00,0.00,0.00,-29.97
6614,0.00,0.00,0.00,-30.20
6626,0.00,0.00,0.00,-30.39
6639,0.00,0.00,0.00,-30.60
6651,0.00,0.00,0.00,-30.80
6656,0.00,0.00,0.00,-31.00
6680,0.00,0.00,0.00,-31.20
6693,0.00,0.00,0.00,-31.38
6705,0.00,0.00,0.00,-31.57
6709,0.00,0.00,0.00,-31.75
6730,0.00,0.00,0.00,-31.93
6744,0.00,0.00,0.00,-32.10
6755,0.00,0.00,0.00,-32.27
6770,0.00,0.00,0.00,-32.42
6782,0.00,0.00,0.00,-32.59
6794,0.00,0.00,0.00,-32.73
6806,0.00,0.00,0.00,-32.88
6822,0.00,0.00,0.00,-33.03
6835,0.00,0.00,0.00,-33.16
6847,0.00,0.00,0.00,-33.29
6859,0.00,0.00,0.00,-33.43
6871,0.00,0.00,0.00,-33.55
6884,0.00,0.00,0.00,-33.67
6896,0.00,0.00,0.00,-33.78
6912,0.00,0.00,0.00,-33.89
6925,0.00,0.00,0.00,-34.00
6937,0.00,0.00,0.00,-34.09
6950,0.00,0.00,0.00,-34.19
6962,0.00,0.00,0.00,-34.28
6974,0.00,0.00,0.00,-34.36
6990,0.00,0.00,0.00,-34.44
7003,0.00,0.00,0.00,-34.52
7015,0.00,0.00,0.00,-34.58
7027,0.00,0.00,0.00,-34.65
7038,0.00,0.00,0.00,-34.71
7052,0.00,0.00,0.00,-34.76
7068,0.00,0.00,0.00,-34.81
7081,0.00,0.00,0.00,-34.85
7093,0.00,0.00,0.00,-34.89
7105,0.00,0.00,0.00,-34.92
7118,0.00,0.00,0.00,-34.95
7130,0.00,0.00,0.00,-34.97
7146,0.00,0.00,0.00,-34.98
7158,0.00,0.00,0.00,-34.99
7171,0.00,0.00,0.00,-35.00
7184,0.00,0.00,0.00,-35.00
7196,0.00,0.00,0.00,-34.99
7209,0.00,0.00,0.00,-34.98
7224,0.00,0.00,0.00,-34.97
7236,0.00,0.00,0.00,-34.95
7248,0.00,0.00,0.00,-34.92
7261,0.00,0.00,0.00,-34.89
7273,0.00,0.00,0.00,-34.85
7285,0.00,0.00,0.00,-34.81
7301,0.00,0.00,0.00,-34.77
7313,0.00,0.00,0.00,-34.71
7321,0.00,0.00,0.00,-34.66
7338,0.00,0.00,0.00,-34.59
7353,0.00,0.00,0.00,-34.52
7365,0.00,0.00,0.00,-34.45
7379,0.00,0.00,0.00,-34.37
7391,0.00,0.00,0.00,-34.29
7404,0.00,0.00,0.00,-34.20
7417,0.00,0.00,0.00,-34.10
7429,0.00,0.00,0.00,-34.01
7441,0.00,0.00,0.00,-33.90
7453,0.00,0.00,0.00,-33.79
7469,0.00,0.00,0.00,-33.68
7482,0.00,0.00,0.00,-33.57
7494,0.00,0.00,0.00,-33.44
7507,0.00,0.00,0.00,-33.30
7520,0.00,0.00,0.00,-33.18
7532,0.00,0.00,0.00,-33.04
7548,0.00,0.00,0.00,-32.89
7560,0.00,0.00,0.00,-32.75
7572,0.00,0.00,0.00,-32.60
7586,0.00,0.00,0.00,-32.43
7598,0.00,0.00,0.00,-32.28
7610,0.00,0.00,0.00,-32.11
7625,0.00,0.00,0.00,-31.94
7638,0.00,0.00,0.00,-31.76
7651,0.00,0.00,0.00,-31.58
7662,0.00,0.00,0.00,-31.40
7674,0.00,0.00,0.00,-31.21
7687,0.00,0.00,0.00,-31.02
7702,0.00,0.00,0.00,-30.83
7715,0.00,0.00,0.00,-30.62
7728,0.00,0.00,0.00,-30.41
7740,0.00,0.00,0.00,-30.22
7754,0.00,0.00,0.00,-30.00
7765,0.00,0.00,0.00,-29.77
7780,0.00,0.00,0.00,-29.56
7793,0.00,0.00,0.00,-29.34
7805,0.00,0.00,0.00,-29.09
7817,0.00,0.00,0.00,-28.87
7831,0.00,0.00,0.00,-28.64
7843,0.00,0.00,0.00,-28.38
7858,0.00,0.00,0.00,-28.15
7871,0.00,0.00,0.00,-27.90
7884,0.00,0.00,0.00,-27.63
7886,0.00,0.00,0.00,-27.40
7908,0.00,0.00,0.00,-27.14
7921,0.00,0.00,0.00,-26.90
7936,0.00,0.00,0.00,-26.61
7945,0.00,0.00,0.00,-26.35
7961,0.00,0.00,0.00,-26.10
7974,0.00,0.00,0.00,-25.80
7987,0.00,0.00,0.00,-25.52
7999,0.00,0.00,0.00,-25.27
8011,0.00,0.00,0.00,-24.96
8026,0.00,0.00,0.00,-24.68
8039,0.00,0.00,0.00,-24.41
8051,0.00,0.00,0.00,-24.12
8063,0.00,0.00,0.00,-23.81
8076,0.00,0.00,0.00,-23.54
8088,0.00,0.00,0.00,-23.24
8105,0.00,0.00,0.00,-22.94
8117,0.00,0.00,0.00,-22.64
8129,0.00,0.00,0.00,-22.34
8142,0.00,0.00,0.00,-22.03
8154,0.00,0.00,0.00,-21.73
8169,0.00,0.00,0.00,-21.42
8183,0.00,0.00,0.00,-21.13
8196,0.00,0.00,0.00,-20.80
8209,0.00,0.00,0.00,-20.48
8221,0.00,0.00,0.00,-20.19
8234,0.00,0.00,0.00,-19.85
8248,0.00,0.00,0.00,-19.56
8260,0.00,0.00,0.00,-19.24
8272,0.00,0.00,0.00,-18.90
8284,0.00,0.00,0.00,-18.60
8298,0.00,0.00,0.00,-18.28
8310,0.00,0.00,0.00,-17.93
8322,0.00,0.00,0.00,-17.63
8337,0.00,0.00,0.00,-17.31
8350,0.00,0.00,0.00,-16.98
8362,0.00,0.00,0.00,-16.66
8375,0.00,0.00,0.00,-16.33
8387,0.00,0.00,0.00,-16.00
8400,0.00,0.00,0.00,-15.68
8415,0.00,0.00,0.00,-15.35
8428,0.00,0.00,0.00,-15.03
8440,0.00,0.00,0.00,-14.70
8453,0.00,0.00,0.00,-14.37
8465,0.00,0.00,0.00,-14.05
8477,0.00,0.00,0.00,-13.74
8493,0.00,0.00,0.00,-13.39
8506,0.00,0.00,0.00,-13.09
8518,0.00,0.00,0.00,-12.77
8531,0.00,0.00,0.00,-12.42
8543,0.00,0.00,0.00,-12.12
8555,0.00,0.00,0.00,-11.80
8571,0.00,0.00,0.00,-11.45
8583,0.00,0.00,0.00,-11.15
8596,0.00,0.00,0.00,-10.83
8609,0.00,0.00,0.00,-10.49
8621,0.00,0.00,0.00,-10.20
8633,0.00,0.00,0.00,-9.88
8645,0.00,0.00,0.00,-9.59
8662,0.00,0.00,0.00,-9.25
8673,0.00,0.00,0.00,-8.94
8686,0.00,0.00,0.00,-8.65
8699,0.00,0.00,0.00,-8.32
8710,0.00,0.00,0.00,-8.04
8723,0.00,0.00,0.00,-7.73
8735,0.00,0.00,0.00,-7.40
8752,0.00,0.00,0.00,-7.13
8764,0.00,0.00,0.00,-6.83
8776,0.00,0.00,0.00,-6.55
8788,0.00,0.00,0.00,-6.24
8801,0.00,0.00,0.00,-5.94
8802,0.00,0.00,0.00,-5.67
8829,0.00,0.00,0.00,-5.36
8842,0.00,0.00,0.00,-5.10
8852,0.00,0.00,0.00,-4.82
8867,0.00,0.00,0.00,-4.54
8870,0.00,0.00,0.00,-4.26
8888,0.00,0.00,0.00,-3.99
8905,0.00,0.00,0.00,-3.74
8919,0.00,0.00,0.00,-3.45
8932,0.00,0.00,0.00,-3.20
8944,0.00,0.00,0.00,-2.94
8956,0.00,0.00,0.00,-2.66
8969,0.00,0.00,0.00,-2.43
8981,0.00,0.00,0.00,-2.17
8993,0.00,0.00,0.00,-1.93
9009,0.00,0.00,0.00,-1.68
9022,0.00,0.00,0.00,-1.44
9034,0.00,0.00,0.00,-1.22
9046,0.00,0.00,0.00,-0.96
9059,0.00,0.00,0.00,-0.75
9070,0.00,0.00,0.00,-0.52
9087,0.00,0.00,0.00,-0.30
9100,0.00,0.00,0.00,-0.08
9113,0.00,0.00,0.00,0.13
9125,0.00,0.00,0.00,0.35
9137,0.00,0.00,0.00,0.55
9149,0.00,0.00,0.00,0.74
9161,0.00,0.00,0.00,0.96
9177,0.00,0.00,0.00,1.15
9190,0.00,0.00,0.00,1.33
9202,0.00,0.00,0.00,1.51
9214,0.00,0.00,0.00,1.70
9227,0.00,0.00,0.00,1.87
9234,0.00,0.00,0.00,2.03
9251,0.00,0.00,0.00,2.21
9266,0.00,0.00,0.00,2.38
9281,0.00,0.00,0.00,2.53
9284,0.00,0.00,0.00,2.69
9306,0.00,0.00,0.00,2.83
9319,0.00,0.00,0.00,2.98
9330,0.00,0.00,0.00,3.12
9342,0.00,0.00,0.00,3.25
9357,0.00,0.00,0.00,3.38
9370,0.00,0.00,0.00,3.50
9382,0.00,0.00,0.00,3.63
9394,0.00,0.00,0.00,3.75
9407,0.00,0.00,0.00,3.85
9419,0.00,0.00,0.00,3.97
9432,0.00,0.00,0.00,4.06
9448,0.00,0.00,0.00,4.16
9460,0.00,0.00,0.00,4.24
9473,0.00,0.00,0.00,4.33
9485,0.00,0.00,0.00,4.41
9497,0.00,0.00,0.00,4.48
9509,0.00,0.00,0.00,4.56
9525,0.00,0.00,0.00,4.62
9538,0.00,0.00,0.00,4.68
9550,0.00,0.00,0.00,4.74
9563,0.00,0.00,0.00,4.79
9575,0.00,0.00,0.00,4.83
9587,0.00,0.00,0.00,4.87
9600,0.00,0.00,0.00,4.91
9615,0.00,0.00,0.00,4.93
9628,0.00,0.00,0.00,4.96
9637,0.00,0.00,0.00,4.98
9653,0.00,0.00,0.00,4.99
9666,0.00,0.00,0.00,5.00
9679,0.00,0.00,0.00,5.00
9691,0.00,0.00,0.00,5.00
9706,0.00,0.00,0.00,4.99
9718,0.00,0.00,0.00,4.98
9733,0.00,0.00,0.00,4.96
9737,0.00,0.00,0.00,4.94
9755,0.00,0.00,0.00,4.91
9770,0.00,0.00,0.00,4.87
9783,0.00,0.00,0.00,4.83
9795,0.00,0.00,0.00,4.79
9808,0.00,0.00,0.00,4.74
9821,0.00,0.00,0.00,4.68
9833,0.00,0.00,0.00,4.62
9845,0.00,0.00,0.00,4.56
9856,0.00,0.00,0.00,4.48
9873,0.00,0.00,0.00,4.41
9887,0.00,0.00,0.00,4.33
9899,0.00,0.00,0.00,4.25
9911,0.00,0.00,0.00,4.16
9916,0.00,0.00,0.00,4.06
9932,0.00,0.00,0.00,3.96
9948,0.00,0.00,0.00,3.85
9964,0.00,0.00,0.00,3.75
9976,0.00,0.00,0.00,3.62
9988,0.00,0.00,0.00,3.50
10001,0.00,0.00,0.00,3.38
10013,0.00,0.00,0.00,3.25
10025,0.00,0.00,0.00,3.12
10042,0.00,0.00,0.00,2.98
10052,0.00,0.00,0.00,2.83
10067,0.00,0.00,0.00,2.68
10068,0.00,0.00,0.00,2.53
10092,0.00,0.00,0.00,2.38
10102,0.00,0.00,0.00,2.20
10116,0.00,0.00,0.00,2.03
10132,0.00,0.00,0.00,1.87
10144,0.00,0.00,0.00,1.70
10156,0.00,0.00,0.00,1.51
10168,0.00,0.00,0.00,1.33
10182,0.00,0.00,0.00,1.14
10183,0.00,0.00,0.00,0.94
10207,0.00,0.00,0.00,0.74
10221,0.00,0.00,0.00,0.55
10234,0.00,0.00,0.00,0.33
10246,0.00,0.00,0.00,0.13
10259,0.00,0.00,0.00,-0.08
10271,0.00,0.00,0.00,-0.32
10284,0.00,0.00,0.00,-0.52
10299,0.00,0.00,0.00,-0.75
10308,0.00,0.00,0.00,-0.96
10316,0.00,0.00,0.00,-1.22
10333,0.00,0.00,0.00,-1.46
10349,0.00,0.00,0.00,-1.68
10364,0.00,0.00,0.00,-1.94
10374,0.00,0.00,0.00,-2.17
10382,0.00,0.00,0.00,-2.43
10402,0.00,0.00,0.00,-2.70
10415,0.00,0.00,0.00,-2.94
10427,0.00,0.00,0.00,-3.20
10439,0.00,0.00,0.00,-3.45
10452,0.00,0.00,0.00,-3.74
10464,0.00,0.00,0.00,-4.01
10480,0.00,0.00,0.00,-4.26
10481,0.00,0.00,0.00,-4.56
10502,0.00,0.00,0.00,-4.82
10517,0.00,0.00,0.00,-5.10
10527,0.00,0.00,0.00,-5.39
10540,0.00,0.00,0.00,-5.67
10551,0.00,0.00,0.00,-5.97
10566,0.00,0.00,0.00,-6.24
10582,0.00,0.00,0.00,-6.55
10583,0.00,0.00,0.00,-6.83
10607,0.00,0.00,0.00,-7.13
10616,0.00,0.00,0.00,-7.45
10632,0.00,0.00,0.00,-7.73
10648,0.00,0.00,0.00,-8.04
10660,0.00,0.00,0.00,-8.34
